"image_id","left_wing (mm)","right_wing (mm)","left_wing_center (mm)","right_wing_center (mm)","wing_span (mm)","wing_shoulder (mm)","image_path","view","specimen_id","stage","segmenter","pixels_per_mm","status","error"
"IMG_0047.JPG",42.31,42.28,52.1,52.14,76.01,5.33,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0047.JPG","ventral","1150663","measurements","unet",31.056179775280903,"ok",""
"IMG_0048.JPG",46.52,45.22,55.64,54.94,80.8,5.25,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0048.JPG","dorsal","1150664","measurements","unet",31.056179775280903,"ok",""
"IMG_0049.JPG",45.79,45.59,54.71,55.22,80.18,5.61,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0049.JPG","ventral","1150664","measurements","unet",31.0,"ok",""
"IMG_0050.JPG",37.82,37.67,47.52,47.14,66.21,4.7,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0050.JPG","dorsal","1150665","measurements","unet",31.409090909090914,"ok",""
"IMG_0051.JPG",37.03,35.92,46.21,45.52,63.89,4.57,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0051.JPG","ventral","1150665","measurements","unet",31.056179775280903,"ok",""
"IMG_0052.JPG",44.23,49.49,49.36,54.24,78.19,0.78,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0052.JPG","dorsal","1150666","measurements","unet",31.409090909090914,"invalid","shoulder width too small: 0.78"
"IMG_0053.JPG",44.5,43.62,53.88,49.11,77.25,5.77,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0053.JPG","ventral","1150666","measurements","unet",31.056179775280903,"ok",""
"IMG_0054.JPG",44.27,46.22,52.04,52.54,86.56,6.82,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0054.JPG","dorsal","1150667","measurements","unet",31.409090909090914,"ok",""
"IMG_0055.JPG",45.23,44.25,51.83,51.76,85.36,6.28,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0055.JPG","ventral","1150667","measurements","unet",31.056179775280903,"ok",""
"IMG_0056.JPG",45.27,45.67,55.17,55.45,82.91,6.53,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0056.JPG","dorsal","1150668","measurements","unet",31.409090909090914,"ok",""
"IMG_0057.JPG",44.02,43.76,54.25,53.69,80.68,6.25,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0057.JPG","ventral","1150668","measurements","unet",31.056179775280903,"ok",""
"IMG_0058.JPG",54.24,50.27,61.34,60.36,101.04,5.13,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0058.JPG","dorsal","1150669","measurements","unet",31.056179775280903,"ok",""
"IMG_0059.JPG",50.64,52.75,61.02,60.63,100.56,6.9,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0059.JPG","ventral","1150669","measurements","unet",31.056179775280903,"ok",""
"IMG_0060.JPG",39.49,39.63,47.59,48.11,72.38,5.38,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0060.JPG","dorsal","1150670","measurements","unet",31.409090909090914,"ok",""
"IMG_0061.JPG",38.53,39.02,47.21,47.68,70.04,5.22,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0061.JPG","ventral","1150670","measurements","unet",31.056179775280903,"ok",""
"IMG_0064.JPG",45.88,42.98,53.96,53.52,79.76,4.95,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0064.JPG","dorsal","1150671","measurements","unet",31.056179775280903,"ok",""
"IMG_0065.JPG",44.05,44.59,54.46,54.8,81.22,5.93,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0065.JPG","ventral","1150671","measurements","unet",31.056179775280903,"ok",""
"IMG_0066.JPG",46.34,45.38,55.0,55.52,88.62,5.98,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0066.JPG","dorsal","1150672","measurements","unet",31.056179775280903,"ok",""
"IMG_0067.JPG",46.88,43.45,53.62,54.37,87.43,3.84,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0067.JPG","ventral","1150672","measurements","unet",31.056179775280903,"ok",""
"IMG_0068.JPG",42.15,42.29,51.91,49.8,80.36,6.84,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0068.JPG","dorsal","1150673","measurements","unet",31.409090909090914,"ok",""
"IMG_0069.JPG",40.87,40.06,48.38,50.02,77.46,6.64,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0069.JPG","ventral","1150673","measurements","unet",31.056179775280903,"ok",""
"IMG_0070.JPG",48.03,47.25,56.67,56.52,91.01,6.7,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0070.JPG","dorsal","1150674","measurements","unet",31.409090909090914,"ok",""
"IMG_0071.JPG",45.9,46.86,56.42,57.38,88.73,6.69,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0071.JPG","ventral","1150674","measurements","unet",31.056179775280903,"ok",""
"IMG_0072.JPG",45.5,40.29,49.73,49.43,80.5,6.02,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0072.JPG","dorsal","1150675","measurements","unet",31.056179775280903,"ok",""
"IMG_0073.JPG",43.52,44.61,50.04,50.16,85.38,7.15,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0073.JPG","ventral","1150675","measurements","unet",31.056179775280903,"ok",""
"IMG_0074.JPG",40.35,41.96,48.75,49.02,86.66,8.01,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0074.JPG","dorsal","1150676","measurements","unet",31.056179775280903,"ok",""
"IMG_0075.JPG",44.13,42.29,51.98,51.46,91.32,9.1,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0075.JPG","ventral","1150676","measurements","unet",31.056179775280903,"ok",""
"IMG_0076.JPG",45.4,46.16,56.14,56.5,81.92,6.38,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0076.JPG","dorsal","1150677","measurements","unet",31.056179775280903,"ok",""
"IMG_0077.JPG",45.42,44.52,55.45,55.55,80.6,5.9,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0077.JPG","ventral","1150677","measurements","unet",31.056179775280903,"ok",""
"IMG_0078.JPG",40.33,40.74,49.66,50.31,73.14,6.25,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0078.JPG","dorsal","1150678","measurements","unet",31.056179775280903,"ok",""
"IMG_0079.JPG",39.41,38.61,48.94,49.11,70.97,5.99,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0079.JPG","ventral","1150678","measurements","unet",31.056179775280903,"ok",""
"IMG_0080.JPG",45.13,43.93,52.77,53.13,80.18,6.15,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0080.JPG","dorsal","1150679","measurements","unet",31.056179775280903,"ok",""
"IMG_0081.JPG",43.47,43.0,52.44,53.17,78.45,6.38,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0081.JPG","ventral","1150679","measurements","unet",31.056179775280903,"ok",""
"IMG_0082.JPG",43.54,44.23,51.17,51.27,88.33,5.61,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0082.JPG","dorsal","1150680","measurements","unet",31.409090909090914,"ok",""
"IMG_0083.JPG",41.29,42.68,49.56,49.92,85.44,6.27,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0083.JPG","ventral","1150680","measurements","unet",31.056179775280903,"ok",""
"IMG_0084.JPG",45.93,44.26,53.14,52.79,91.16,5.95,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0084.JPG","dorsal","1150681","measurements","unet",31.056179775280903,"ok",""
"IMG_0085.JPG",42.17,41.86,50.0,49.2,88.48,7.82,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0085.JPG","ventral","1150681","measurements","unet",31.056179775280903,"ok",""
"IMG_0086.JPG",42.81,43.36,54.58,53.45,79.21,6.59,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0086.JPG","dorsal","1150682","measurements","unet",31.056179775280903,"ok",""
"IMG_0087.JPG",40.95,42.75,49.87,51.0,77.0,5.71,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0087.JPG","ventral","1150682","measurements","unet",31.056179775280903,"ok",""
"IMG_0088.JPG",45.93,46.17,56.12,56.32,83.6,6.42,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0088.JPG","dorsal","1150683","measurements","unet",31.056179775280903,"ok",""
"IMG_0089.JPG",44.93,43.86,54.93,54.82,80.93,6.35,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0089.JPG","ventral","1150683","measurements","unet",31.056179775280903,"ok",""
"IMG_0090.JPG",44.26,42.68,53.84,54.01,77.86,6.41,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0090.JPG","dorsal","1150684","measurements","unet",31.056179775280903,"ok",""
"IMG_0091.JPG",41.63,43.61,52.84,53.24,75.93,6.37,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0091.JPG","ventral","1150684","measurements","unet",31.056179775280903,"ok",""
"IMG_0092.JPG",43.21,43.17,50.7,51.14,84.74,5.15,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0092.JPG","dorsal","1150685","measurements","unet",31.056179775280903,"ok",""
"IMG_0093.JPG",40.8,41.61,48.65,48.72,81.82,5.23,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0093.JPG","ventral","1150685","measurements","unet",31.056179775280903,"ok",""
"IMG_0094.JPG",45.94,43.95,53.96,53.54,80.63,2.75,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0094.JPG","dorsal","1150686","measurements","unet",31.056179775280903,"ok",""
"IMG_0095.JPG",43.11,39.93,51.93,51.88,79.46,7.54,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0095.JPG","ventral","1150686","measurements","unet",31.056179775280903,"ok",""
"IMG_0096.JPG",43.62,42.6,53.96,54.11,81.82,6.83,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0096.JPG","dorsal","1150687","measurements","unet",31.056179775280903,"ok",""
"IMG_0097.JPG",45.06,42.45,52.39,52.97,80.21,2.85,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230627/IMG_0097.JPG","ventral","1150687","measurements","unet",31.056179775280903,"ok",""
"IMG_0001.JPG",42.6,43.82,53.31,53.29,81.95,6.71,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0001.JPG","dorsal","1150688","measurements","unet",31.409090909090914,"ok",""
"IMG_0002.JPG",43.74,41.87,52.92,51.98,80.95,6.04,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0002.JPG","ventral","1150688","measurements","unet",31.056179775280903,"ok",""
"IMG_0003.JPG",44.24,44.91,52.07,52.1,76.82,5.99,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0003.JPG","dorsal","1150689","measurements","unet",31.409090909090914,"ok",""
"IMG_0004.JPG",45.29,44.64,55.27,55.72,77.18,4.9,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0004.JPG","ventral","1150689","measurements","unet",31.056179775280903,"ok",""
"IMG_0005.JPG",39.62,41.54,47.8,47.96,81.6,6.47,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0005.JPG","dorsal","1150690","measurements","unet",31.409090909090914,"ok",""
"IMG_0006.JPG",39.34,37.36,47.29,47.44,78.68,7.02,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0006.JPG","ventral","1150690","measurements","unet",31.056179775280903,"ok",""
"IMG_0007.JPG",44.5,44.47,52.15,52.69,85.92,5.25,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0007.JPG","dorsal","1150691","measurements","unet",31.056179775280903,"ok",""
"IMG_0008.JPG",44.29,42.3,50.03,50.23,81.86,2.59,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0008.JPG","ventral","1150691","measurements","unet",31.056179775280903,"ok",""
"IMG_0009.JPG",44.59,44.71,56.42,56.11,79.8,6.17,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0009.JPG","dorsal","1150692","measurements","unet",31.056179775280903,"ok",""
"IMG_0010.JPG",42.23,42.36,53.22,53.79,74.69,5.43,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0010.JPG","ventral","1150692","measurements","unet",31.056179775280903,"ok",""
"IMG_0011.JPG",42.39,45.01,52.47,53.14,78.38,5.65,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0011.JPG","dorsal","1150693","measurements","unet",31.056179775280903,"ok",""
"IMG_0012.JPG",43.42,42.69,51.77,51.63,75.08,3.4,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0012.JPG","ventral","1150693","measurements","unet",31.056179775280903,"ok",""
"IMG_0013.JPG",40.61,40.37,48.66,48.88,82.2,6.3,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0013.JPG","dorsal","1150694","measurements","unet",31.409090909090914,"ok",""
"IMG_0014.JPG",37.4,39.19,46.83,47.13,79.09,7.02,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0014.JPG","ventral","1150694","measurements","unet",31.056179775280903,"ok",""
"IMG_0015.JPG",40.69,40.08,49.67,49.43,72.86,3.59,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0015.JPG","dorsal","1150695","measurements","unet",31.409090909090914,"ok",""
"IMG_0016.JPG",40.33,39.91,48.13,49.25,70.4,1.48,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0016.JPG","ventral","1150695","measurements","unet",31.056179775280903,"ok",""
"IMG_0017.JPG",39.54,42.83,49.23,49.18,83.15,6.05,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0017.JPG","dorsal","1150696","measurements","unet",31.056179775280903,"ok",""
"IMG_0018.JPG",40.4,41.77,47.91,48.04,80.6,2.94,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0018.JPG","ventral","1150696","measurements","unet",31.056179775280903,"ok",""
"IMG_0019.JPG",45.92,45.4,55.33,55.1,84.27,6.22,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0019.JPG","dorsal","1150697","measurements","unet",31.056179775280903,"ok",""
"IMG_0020.JPG",45.66,45.36,54.01,53.77,83.86,6.14,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0020.JPG","ventral","1150697","measurements","unet",31.056179775280903,"ok",""
"IMG_0021.JPG",41.65,41.86,49.98,50.03,78.07,6.12,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0021.JPG","dorsal","1150698","measurements","unet",31.056179775280903,"ok",""
"IMG_0022.JPG",40.86,39.53,49.28,49.14,76.84,7.05,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0022.JPG","ventral","1150698","measurements","unet",31.056179775280903,"ok",""
"IMG_0023.JPG",44.28,43.34,52.94,51.59,85.35,6.45,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0023.JPG","dorsal","1150699","measurements","unet",31.056179775280903,"ok",""
"IMG_0024.JPG",42.15,40.22,48.91,50.16,81.05,4.74,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0024.JPG","ventral","1150699","measurements","unet",31.056179775280903,"ok",""
"IMG_0025.JPG",47.64,47.89,59.63,59.68,83.45,5.67,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0025.JPG","dorsal","1150700","measurements","unet",31.056179775280903,"ok",""
"IMG_0026.JPG",46.64,44.29,56.64,55.99,80.81,5.33,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0026.JPG","ventral","1150700","measurements","unet",31.056179775280903,"ok",""
"IMG_0027.JPG",43.23,42.19,51.21,52.1,82.6,6.66,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0027.JPG","dorsal","1150701","measurements","unet",31.056179775280903,"ok",""
"IMG_0028.JPG",35.54,38.16,49.61,49.97,76.8,12.19,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0028.JPG","ventral","1150701","measurements","unet",31.056179775280903,"ok",""
"IMG_0029.JPG",43.05,42.93,51.67,52.49,82.69,5.85,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0029.JPG","dorsal","1150702","measurements","unet",31.056179775280903,"ok",""
"IMG_0030.JPG",39.7,40.16,50.98,50.68,80.34,8.31,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0030.JPG","ventral","1150702","measurements","unet",31.056179775280903,"ok",""
"IMG_0031.JPG",44.17,41.66,50.25,47.86,76.42,0.45,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0031.JPG","dorsal","1150703","measurements","unet",31.409090909090914,"invalid","shoulder width too small: 0.45"
"IMG_0032.JPG",39.67,39.24,46.26,48.48,75.8,5.25,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0032.JPG","ventral","1150703","measurements","unet",31.056179775280903,"ok",""
"IMG_0033.JPG",41.96,44.2,53.17,54.37,88.09,9.48,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0033.JPG","dorsal","1150704","measurements","unet",31.056179775280903,"ok",""
"IMG_0034.JPG",40.71,40.59,53.38,52.94,86.43,12.2,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0034.JPG","ventral","1150704","measurements","unet",31.056179775280903,"ok",""
"IMG_0035.JPG",43.14,42.05,51.68,51.97,77.6,5.74,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0035.JPG","dorsal","1150706","measurements","unet",31.056179775280903,"ok",""
"IMG_0036.JPG",41.3,42.42,51.06,50.87,76.75,5.5,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0036.JPG","ventral","1150706","measurements","unet",31.056179775280903,"ok",""
"IMG_0037.JPG",48.5,48.33,58.52,58.57,80.76,2.13,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0037.JPG","dorsal","1150705","measurements","unet",31.056179775280903,"ok",""
"IMG_0038.JPG",43.42,46.35,56.88,56.71,79.3,6.29,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0038.JPG","ventral","1150705","measurements","unet",31.056179775280903,"ok",""
"IMG_0039.JPG",41.93,39.86,49.87,50.03,78.57,6.38,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0039.JPG","dorsal","1150707","measurements","unet",31.056179775280903,"ok",""
"IMG_0040.JPG",39.65,41.79,49.4,49.96,78.14,5.67,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0040.JPG","ventral","1150707","measurements","unet",31.056179775280903,"ok",""
"IMG_0041.JPG",41.83,41.39,50.32,50.09,77.99,5.29,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0041.JPG","dorsal","1150708","measurements","unet",31.056179775280903,"ok",""
"IMG_0042.JPG",40.27,40.83,49.16,49.81,77.05,5.17,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0042.JPG","ventral","1150708","measurements","unet",31.056179775280903,"ok",""
"IMG_0045.JPG",39.91,37.96,45.86,45.82,69.07,5.11,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0045.JPG","dorsal","1150710","measurements","unet",31.056179775280903,"ok",""
"IMG_0046.JPG",38.76,38.94,46.61,47.2,65.75,0.8,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0046.JPG","ventral","1150710","measurements","unet",31.056179775280903,"invalid","shoulder width too small: 0.8"
"IMG_0047.JPG",38.28,40.73,46.63,48.89,69.53,4.24,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0047.JPG","dorsal","1150711","measurements","unet",31.056179775280903,"ok",""
"IMG_0048.JPG",38.16,37.24,47.82,46.22,68.07,4.8,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0048.JPG","ventral","1150711","measurements","unet",31.056179775280903,"ok",""
"IMG_0049.JPG",44.05,42.06,53.44,52.89,71.87,5.09,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0049.JPG","dorsal","1150712","measurements","unet",31.056179775280903,"ok",""
"IMG_0050.JPG",43.14,41.99,52.3,52.6,70.58,2.1,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0050.JPG","ventral","1150712","measurements","unet",31.056179775280903,"ok",""
"IMG_0051.JPG",40.72,40.95,49.73,51.44,75.74,6.42,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0051.JPG","dorsal","1150713","measurements","unet",31.056179775280903,"ok",""
"IMG_0052.JPG",43.97,40.77,51.54,50.02,75.05,0.9,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0052.JPG","ventral","1150713","measurements","unet",31.056179775280903,"invalid","shoulder width too small: 0.9"
"IMG_0053.JPG",41.7,40.7,49.91,50.06,79.89,6.31,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0053.JPG","dorsal","1150714","measurements","unet",31.409090909090914,"ok",""
"IMG_0054.JPG",38.79,40.53,46.91,47.49,78.22,7.03,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0054.JPG","ventral","1150714","measurements","unet",31.056179775280903,"ok",""
"IMG_0055.JPG",42.78,42.15,52.08,52.46,75.25,5.48,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0055.JPG","dorsal","1150715","measurements","unet",31.056179775280903,"ok",""
"IMG_0056.JPG",40.87,41.06,51.03,50.38,73.77,5.56,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0056.JPG","ventral","1150715","measurements","unet",31.056179775280903,"ok",""
"IMG_0057.JPG",43.45,43.5,53.45,53.49,78.18,5.97,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0057.JPG","dorsal","1150716","measurements","unet",31.056179775280903,"ok",""
"IMG_0058.JPG",43.54,43.41,52.72,53.08,77.73,4.74,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0058.JPG","ventral","1150716","measurements","unet",31.056179775280903,"ok",""
"IMG_0059.JPG",41.73,40.8,49.48,49.46,70.73,3.45,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0059.JPG","dorsal","1150717","measurements","unet",31.056179775280903,"ok",""
"IMG_0060.JPG",38.91,37.6,47.42,47.13,67.31,4.11,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0060.JPG","ventral","1150717","measurements","unet",31.056179775280903,"ok",""
"IMG_0061.JPG",46.76,46.56,57.56,57.73,80.5,4.93,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0061.JPG","dorsal","1150718","measurements","unet",31.056179775280903,"ok",""
"IMG_0062.JPG",46.32,46.23,57.06,57.36,79.78,4.84,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0062.JPG","ventral","1150718","measurements","unet",31.056179775280903,"ok",""
"IMG_0063.JPG",51.17,50.83,62.03,62.47,85.28,4.97,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0063.JPG","dorsal","1150719","measurements","unet",31.056179775280903,"ok",""
"IMG_0064.JPG",51.49,50.2,61.16,60.73,84.18,0.72,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0064.JPG","ventral","1150719","measurements","unet",31.056179775280903,"invalid","shoulder width too small: 0.72"
"IMG_0065.JPG",46.67,46.7,56.93,57.12,80.13,5.55,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0065.JPG","dorsal","1150720","measurements","unet",31.056179775280903,"ok",""
"IMG_0066.JPG",44.95,45.23,55.26,55.58,77.6,4.78,"/home/rahul/workspace/data/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230628/IMG_0066.JPG","ventral","1150720","measurements","unet",31.056179775280903,"ok",""
